index,sid,text,polarity,file,text_original
145,-,البته این دوربین امکانات متنوع و خوبی را در اختیار کاربر قرار می‌دهد.,1,data/extra/LG Optimus Vu P895_Hosseini.xml,البته این دوربین امکانات متنوع و خوبی را در اختیار کاربر قرار می‌دهد.
146,-,از جمله این امکانات می‌توان به فوکوس اتوماتیک، ثبت محل عکس، تشخیص چهره و لبخند و لرزش گیر اشاره کرد.,0,data/extra/LG Optimus Vu P895_Hosseini.xml,از جمله این امکانات می‌توان به فوکوس اتوماتیک،  ثبت محل عکس،  تشخیص چهره و لبخند و لرزش گیر اشاره کرد.
147,-,اما به همه این امکانات یک فلاش LED را نیز اضافه نمایید.,0,data/extra/LG Optimus Vu P895_Hosseini.xml,اما به همه این امکانات یک فلاش LED را نیز اضافه نمایید.
148,-,همچنین فیلم برداری آن نیز Full HD و با سرعت 30 فریم بر ثانیه صورت می‌پذیرد.,0,data/extra/LG Optimus Vu P895_Hosseini.xml,همچنین فیلم برداری آن نیز Full HD و با سرعت 30 فریم بر ثانیه صورت می‌پذیرد.
149,-,در کل عکس‌ها و فیلم‌های گرفته شده با این دوربین بسیار رضایت‌بخش و با کیفیت می‌باشند.,2,data/extra/LG Optimus Vu P895_Hosseini.xml,در کل عکس‌ها و فیلم‌های گرفته شده با این دوربین بسیار رضایت‌بخش و با کیفیت می‌باشند.
150,-,و در آخر، برای مکالمات تصویری شما یک دوربین 1.3 مگاپیکسلی در جلوی دوربین تعبیه شده که بسیار کاربردی است.,2,data/extra/LG Optimus Vu P895_Hosseini.xml,و در آخر، برای مکالمات تصویری شما یک دوربین 1.3 مگاپیکسلی در جلوی دوربین تعبیه شده که بسیار کاربردی است.
151,-,باتری باتری موجود بر روی Optimus VU یک باتری 2100 میلی آمپر ساعتی لیتیوم یونی می‌باشد.,0,data/extra/LG Optimus Vu P895_Hosseini.xml,باتری باتری موجود بر روی Optimus VU یک باتری 2100 میلی آمپر ساعتی لیتیوم یونی می‌باشد.
152,-,به نظر می‌رسد که این باتری برای یک گوشی در این سطح مقداری ضعیف باشد.,-1,data/extra/LG Optimus Vu P895_Hosseini.xml,به نظر می‌رسد که این باتری برای یک گوشی در این سطح مقداری ضعیف باشد.
153,-,البته در تست‌های ما این باتری تا یک و نیم روز استفاده عادی دوام آورد و جالب اینکه در حالت آماده به کار، بیش از 14 روز شارژ دهی نمود.,0,data/extra/LG Optimus Vu P895_Hosseini.xml,البته در تست‌های ما این باتری تا یک و نیم روز استفاده عادی دوام آورد و جالب اینکه در حالت آماده به کار،  بیش از 14 روز شارژ دهی نمود.
154,-,جمع بندی در کل، با یک گوشی جالب، منحصر به فرد از نظر ابعاد و البته قدرتمند از کمپانی LG آشنا شدیم.,2,data/extra/LG Optimus Vu P895_Hosseini.xml,جمع بندی در کل،  با یک گوشی جالب، منحصر به فرد از نظر ابعاد و البته قدرتمند از کمپانی LG آشنا شدیم.
155,-,با اینکه این محصول یک گوشی از کمپانی ال جی است، اما به واقع بی شباهت به یک تبلت نیست و با قابلیت‌های خوب سخت افزاری و نرم افزاری خود، می‌تواند خود را در بین گوشی‌های بازار مطرح نماید.,1,data/extra/LG Optimus Vu P895_Hosseini.xml,با اینکه این محصول یک گوشی از کمپانی ال جی است،  اما به واقع بی شباهت به یک تبلت نیست و با قابلیت‌های خوب سخت افزاری و نرم افزاری خود،  می‌تواند خود را در بین گوشی‌های بازار مطرح نماید.
156,-,اگر بزرگ بودن گوشی برای شما یک اولویت محسوب می‌گردد، Optimus VU بی شک یکی از برترین گزینه های موجود است.,1,data/extra/LG Optimus Vu P895_Hosseini.xml,اگر بزرگ بودن گوشی برای شما یک اولویت محسوب می‌گردد،  Optimus VU بی شک یکی از برترین گزینه های موجود است.
157,-,از نظر ظاهری و کیفیت ساخت می‌توان آن‌را حتی برتر از Note II سامسونگ نیز دانست.,1,data/extra/LG Optimus Vu P895_Hosseini.xml,از نظر ظاهری و کیفیت ساخت می‌توان آن‌را حتی برتر از Note II سامسونگ نیز دانست.
158,-,اما به هر حال، برای کسانی که ابعاد گوشی و امکان کار با یک دست برایشان مهم است، گوشی‌های بزرگ‌تر از 4.5 اینچ اصولا چندان کاربردی نیستند.,-1,data/extra/LG Optimus Vu P895_Hosseini.xml,اما به هر حال، برای کسانی که ابعاد گوشی و امکان کار با یک دست برایشان مهم است،  گوشی‌های بزرگ‌تر از 4.5 اینچ اصولا چندان کاربردی نیستند.
159,-,اما به نظر می‌رسد که این گوشی نیز جزو گوشی‌های موفق کمپانی ال جی قرار بگیرد.,1,data/extra/LG Optimus Vu P895_Hosseini.xml,اما به نظر می‌رسد که این گوشی نیز جزو گوشی‌های موفق کمپانی ال جی قرار بگیرد.
170,-,این دوربین ایده آل برای ورزشهای از قبیل پرواز، دوچرخه سواری، اسکی و اسکیت، سنگ نوردی، کوه نوردی، غار نوردی، بانجی جامپینگ، قایق رانی و دیگر ورزشهای از این دست می باشد. 2- مدل HD MotorSports HERO که مناسب برای علاقه مندان اتومبیل رانی، موتور سواری، دوچرخه سواری، کارتینگ و جت اسکی می باشد.,1,data/extra/GoPro HD Helmet Hero_Hosseini.xml,این دوربین ایده آل برای ورزشهای از قبیل پرواز، دوچرخه سواری،  اسکی و اسکیت،  سنگ نوردی،  کوه نوردی،  غار نوردی،  بانجی جامپینگ،  قایق رانی و دیگر ورزشهای از این دست می باشد. 2- مدل HD MotorSports HERO که مناسب برای علاقه مندان اتومبیل رانی،  موتور سواری،  دوچرخه سواری،  کارتینگ و جت اسکی می باشد.
171,-,این مدل دارای تجهیزاتی تکمیلی برای اتصال به فرمان، داشبورد، کلاه و بدنه خارجی انواع وسائط نقلیه از قبیل اتومبیل، موتورسیکلت، دوچرخه و جت اسکی است است.,0,data/extra/GoPro HD Helmet Hero_Hosseini.xml,این مدل دارای تجهیزاتی تکمیلی برای اتصال به فرمان،  داشبورد،  کلاه و بدنه خارجی انواع وسائط نقلیه از قبیل اتومبیل،  موتورسیکلت،  دوچرخه و جت اسکی است است.
186,-,خوب، Hero به طرز شگفت انگیزی کوچک و سبک وزن است.,1,data/extra/GoPro HD Helmet Hero_Hosseini.xml,خوب، Hero به طرز شگفت انگیزی کوچک و سبک وزن است.
208,-,پس از اینکه کوچک و سبک بودن، آسانی نحوه ی اتصال، حمل و نقل، خاصیت ضد آب و ضد ضربه ی این دوربین بوسیله ی محافظ پلی کربناتی برای ما ثابت شد، به سراغ ویژگی های فیلم برداری و کیفیت آن می رویم.,1,data/extra/GoPro HD Helmet Hero_Hosseini.xml,پس از اینکه کوچک و سبک بودن،  آسانی نحوه ی اتصال،  حمل و نقل، خاصیت ضد آب و ضد ضربه ی این دوربین بوسیله ی محافظ پلی کربناتی برای ما ثابت شد،  به سراغ ویژگی های فیلم برداری و کیفیت آن می رویم.
237,-,بر روی بدنه یک پورت USB 2.0 برای اتصال به رایانه به منظور انتقال فایل ها و شارژ باتری ، خروجی HDMI برای اتصال به تلوزیون های دیجیتال و جک 2.5 میلی متری صدا دیده می شود.,0,data/extra/GoPro HD Helmet Hero_Hosseini.xml,بر روی بدنه یک پورت USB 2.0 برای اتصال به رایانه به منظور انتقال فایل ها و شارژ باتری ، خروجی HDMI برای اتصال به تلوزیون های دیجیتال و جک 2.5 میلی متری صدا دیده می شود.
291,-,با سپاس,0,data/extra/Canon CanoScan LiDe 110.xml,با سپاس
311,-,سرعت اسکن نیز نسبتا بالا می باشد و اسکن یک صفحه ی سیاه و سفید را در 5.6 ثانیه و یک صفحه ی رنگی را در16.9 ثانیه اسکن می کند.,1,data/extra/Canon CanoScan LiDe 110.xml,سرعت اسکن نیز نسبتاً بالا می باشد و اسکن یک صفحه ی سیاه و سفید را در 5.6 ثانیه و یک صفحه ی رنگی را در16.9  ثانیه اسکن می کند.
330,-,نمایشگر کیفیت تصویر در صفحه نمایش به دو مشخصه رزولوشن و کنتراست بستگی دارد.,0,data/extra/GS-Pad GSP-X7_Hosseini.xml,نمایشگر کیفیت تصویر در صفحه نمایش به دو مشخصه رزولوشن و کنتراست بستگی دارد.
331,-,هرچه رزولوشن بالاتر باشد تعداد پیکسل‌های مورد استفاده در صفحه نمایشگر تبلت بیشتر بوده و در نتیجه تصویر واضح‌تر دیده می‌شود.,0,data/extra/GS-Pad GSP-X7_Hosseini.xml,هرچه رزولوشن بالاتر باشد تعداد پیکسل‌های مورد استفاده در صفحه نمایشگر تبلت بیشتر بوده و در نتیجه تصویر واضح‌تر دیده می‌شود.
