index,sid,text,polarity,file,text_original
11831,-,نسبت به قیمت و کارایی بسیار عالیه من پسر عموم خریده خیلی راضیه ازش.,1,data/extra/Huawei MediaPad 10 FHD - 16GB.xml,نسبت به قيمت و کارايي بسيار عاليه من پسر عموم خريده خيلي راضيه ازش.
0,gr-8-1,نسبت به قیمت و کارایی بسیار عالیه من پسر عموم خریده خیلی راضیه ازش.,2,data/main/Huawei MediaPad 10 FHD - 16GB.xml,نسبت به قيمت و کارايي بسيار عاليه من پسر عموم خريده خيلي راضيه ازش.
4,rev-5,نسل جدید iPod Touch تنها 88 گرم وزن دارد که این میزان، 13 گرم سبک‌تر از مدل سال گذشته است.,1,data/main/Apple Ipod Touch 5th Generation - 64GB.xml,نسل جدید iPod Touch تنها 88 گرم وزن دارد که این میزان،  13 گرم سبک‌تر از مدل سال گذشته است.
1997,-,نسل جدید iPod Touch تنها 88 گرم وزن دارد که این میزان، 13 گرم سبک‌تر از مدل سال گذشته است.,1,data/extra/Apple Ipod Touch 5th Generation - 64GB_Hosseini.xml,نسل جدید iPod Touch تنها 88 گرم وزن دارد که این میزان،  13 گرم سبک‌تر از مدل سال گذشته است.
9068,-,نسل جدید iPod Touch تنها 88 گرم وزن دارد که این میزان، 13 گرم سبک‌تر از مدل سال گذشته است.,2,data/extra/Apple Ipod Touch 5th Generation - 64GB.xml,نسل جدید iPod Touch تنها 88 گرم وزن دارد که این میزان، 13 گرم سبک‌تر از مدل سال گذشته است.
0,gr-10-1,نوت بوک من پیش این کم میاره!,0,data/main/Samsung Galaxy S III I9305 - 16GB.xml,نوت بوک من پيش اين کم مياره!
8227,-,نوت بوک من پیش این کم میاره!,1,data/extra/Samsung Galaxy S III I9305 - 16GB.xml,نوت بوک من پيش اين کم مياره!
2,gr-21-3,نوت ۲ اندازه بزرگی داشت حالا دیگه با خیال راحت منتظر میمونم تا بیاد.,0,data/main/Samsung Galaxy S III I9305 - 16GB.xml,نوت ۲ اندازه بزرگي داشت حالا ديگه با خيال راحت منتظر ميمونم تا بياد.
8245,-,نوت ۲ اندازه بزرگی داشت حالا دیگه با خیال راحت منتظر میمونم تا بیاد.,1,data/extra/Samsung Galaxy S III I9305 - 16GB.xml,نوت ۲ اندازه بزرگي داشت حالا ديگه با خيال راحت منتظر ميمونم تا بياد.
11741,-,هارد خیلی خوبیه ؛ من واقعا راضیم و هیچ مشکلی باهاش ندارم .,1,data/extra/Western Digital Portable My Passport - 1TB.xml,هارد خيلي خوبيه ؛ من واقعاً راضيم و هيچ مشکلي باهاش ندارم .
0,gr-20-1,هارد خیلی خوبیه ؛ من واقعا راضیم و هیچ مشکلی باهاش ندارم .,2,data/main/Western Digital Portable My Passport - 1TB.xml,هارد خيلي خوبيه ؛ من واقعا راضيم و هيچ مشکلي باهاش ندارم .
802,-,هارد خیلی خوبیه ؛ من واقعا راضیم و هیچ مشکلی باهاش ندارم .,2,data/extra/Western Digital Portable My Passport - 1TB_Hosseini.xml,هارد خيلي خوبيه ؛ من واقعا راضيم و هيچ مشکلي باهاش ندارم .
1,gr-2-2,هر بازی دیگه که رو one x داشتم تو اینم اجرا شد,0,data/main/Fujitsu Stylistic M532.xml,هر بازي ديگه که رو one x داشتم تو اينم اجرا شد 
6125,-,هر بازی دیگه که رو one x داشتم تو اینم اجرا شد,1,data/extra/Fujitsu Stylistic M532.xml,هر بازي ديگه که رو one x داشتم تو اينم اجرا شد
0,gr-5-1,هر موقع بیاد تو دیجی کالا میخرمش,1,data/main/Apple Ipod Touch 5th Generation - 64GB.xml,هر موقع بياد تو ديجي کالا ميخرمش
9050,-,هر موقع بیاد تو دیجی کالا میخرمش,2,data/extra/Apple Ipod Touch 5th Generation - 64GB.xml,هر موقع بياد تو ديجي کالا ميخرمش
1,gr-8-2,هر چند این گوشیش بد نیست.,0,data/main/Nokia Lumia 620.xml,هر چند اين گوشيش بد نيست.
2166,-,هر چند این گوشیش بد نیست.,1,data/extra/Nokia Lumia 620.xml,هر چند اين گوشيش بد نيست.
2173,-,هم از لحاظ طراحی وهم از لحاظ سخت افزاری و نرم افزاری عالیه,1,data/extra/Nokia Lumia 620.xml,هم از لحاظ طراحي وهم از لحاظ سخت افزاري و نرم افزاري عاليه
0,gr-13-1,هم از لحاظ طراحی وهم از لحاظ سخت افزاری و نرم افزاری عالیه,2,data/main/Nokia Lumia 620.xml,هم از لحاظ طراحي وهم از لحاظ سخت افزاري و نرم افزاري عاليه 
1585,-,هم عکسش عالیه هم فیلم,1,data/extra/Fujifilm FinePix F660EXR.xml,هم عکسش عاليه هم فيلم
0,gr-2-1,هم عکسش عالیه هم فیلم,2,data/main/Fujifilm FinePix F660EXR.xml,هم عکسش عاليه هم فيلم 
8640,-,همه چیزش خوبه و تنها مشکلش گرافیکش هست که 3D ساپورت نمیکنه.,-1,data/extra/Nokia 500.xml,همه چيزش خوبه و تنها مشکلش گرافيکش هست که 3D ساپورت نميکنه.
2,gr-18-3,همه چیزش خوبه و تنها مشکلش گرافیکش هست که 3D ساپورت نمیکنه.,0,data/main/Nokia 500.xml,همه چيزش خوبه و تنها مشکلش گرافيکش هست که 3D ساپورت نميکنه.
3,cr-7-4,همچنین برای دانشجویانی که مقاله و جزوه مینویسند بهترین گزینه هستش.,1,data/main/Asus Transformer Pad Infinity TF700T 64GB + Dock.xml,همچنين براي دانشجوياني که مقاله و جزوه مينويسند بهترين گزينه هستش.
9355,-,همچنین برای دانشجویانی که مقاله و جزوه مینویسند بهترین گزینه هستش.,2,data/extra/Samsung Galaxy Note 10.1 N8000 - 16GB.xml,همچنين براي دانشجوياني که مقاله و جزوه مينويسند بهترين گزينه هستش.
2,gr-4-3,همیشه منتظر همچین چیزی بودم.,0,data/main/Asus PadFone 2 - 16GB.xml,هميشه منتظر همچين چيزي بودم.
4362,-,همیشه منتظر همچین چیزی بودم.,1,data/extra/Asus PadFone 2 - 16GB.xml,هميشه منتظر همچين چيزي بودم.
0,gr-5-1,همین که ایسوس خودش خیلیه.,0,data/main/Asus PadFone 2 - 16GB.xml,همين که ايسوس خودش خيليه.
4363,-,همین که ایسوس خودش خیلیه.,1,data/extra/Asus PadFone 2 - 16GB.xml,همين که ايسوس خودش خيليه.
25,rev-26,و در نهایت در قسمت پشتی گوشی نیز دوربین 8 مگاپیکسلی به همراه فلاش LED و یک لوگوی اپل قرار گرفته‌اند که با توجه به آلومینیومی شدن قسمت پشتی گوشی، بر زیبایی آن به طور محسوسی افزوده است.,1,data/main/Apple iPhone 5 - 16GB.xml,و در نهایت در قسمت پشتی گوشی نیز دوربین 8 مگاپیکسلی به همراه فلاش LED و یک لوگوی اپل قرار گرفته‌اند که با توجه به آلومینیومی شدن قسمت پشتی گوشی،  بر زیبایی آن به طور محسوسی افزوده است.
1223,-,و در نهایت در قسمت پشتی گوشی نیز دوربین 8 مگاپیکسلی به همراه فلاش LED و یک لوگوی اپل قرار گرفته‌اند که با توجه به آلومینیومی شدن قسمت پشتی گوشی، بر زیبایی آن به طور محسوسی افزوده است.,1,data/extra/Apple iPhone 5 - 16GB_Hosseini.xml,و در نهایت در قسمت پشتی گوشی نیز دوربین 8 مگاپیکسلی به همراه فلاش LED و یک لوگوی اپل قرار گرفته‌اند که با توجه به آلومینیومی شدن قسمت پشتی گوشی،  بر زیبایی آن به طور محسوسی افزوده است.
6750,-,و در نهایت در قسمت پشتی گوشی نیز دوربین 8 مگاپیکسلی به همراه فلاش LED و یک لوگوی اپل قرار گرفته‌اند که با توجه به آلومینیومی شدن قسمت پشتی گوشی، بر زیبایی آن به طور محسوسی افزوده است.,2,data/extra/Apple iPhone 5 - 64GB.xml,و در نهایت در قسمت پشتی گوشی نیز دوربین 8 مگاپیکسلی به همراه فلاش LED و یک لوگوی اپل قرار گرفته‌اند که با توجه به آلومینیومی شدن قسمت پشتی گوشی، بر زیبایی آن به طور محسوسی افزوده است.
1,gr-10-2,واقعا از کار کردن با اون لذت میبرم از دیجی کالا هم بخاطر تعهد و امانتداری و برخورد خوب پرسنلش سپاسگزارم راستی الان هم دارم با تبلتم کامنت میذارم.,1,data/main/Huawei MediaPad 10 FHD - 16GB.xml,"واقعا از کار کردن با اون لذت ميبرم از ديجي کالا هم بخاطر تعهد و امانتداري و برخورد خوب پرسنلش سپاسگزارم
راستي الان هم دارم با تبلتم کامنت ميذارم."
11835,-,واقعا از کار کردن با اون لذت میبرم از دیجی کالا هم بخاطر تعهد و امانتداری و برخورد خوب پرسنلش سپاسگزارم راستی الان هم دارم با تبلتم کامنت میذارم.,2,data/extra/Huawei MediaPad 10 FHD - 16GB.xml,واقعا از کار کردن با اون لذت ميبرم از ديجي کالا هم بخاطر تعهد و امانتداري و برخورد خوب پرسنلش سپاسگزارم راستي الان هم دارم با تبلتم کامنت ميذارم.
10401,-,واقعا تبلت فوق العاده ایست کار کردن باهاش خیلی لذت بخشه هرچند کیفیت S AMOLED های سامسونگ رو نداره ولی خب روشنایی خوبی داره کیفیتش هم خیلی خوبه جنس بدنه هم با اینکه پلاستیکه ولی خیلی استحکام داره دلیل ارزونیش هم همین محدودیت های سخت افزاری هست که داره,1,data/extra/Asus Google Nexus 7 3G - 32GB.xml,واقعا تبلت فوق العاده ايست کار کردن باهاش خيلي لذت بخشه هرچند کيفيت S AMOLED هاي سامسونگ رو نداره ولي خب روشنايي خوبي داره کيفيتش هم خيلي خوبه جنس بدنه هم با اينکه پلاستيکه ولي خيلي استحکام داره دليل ارزونيش هم همين محدوديت هاي سخت افزاري هست که داره
0,gr-20-1,واقعا تبلت فوق العاده ایست کار کردن باهاش خیلی لذت بخشه هرچند کیفیت S AMOLED های سامسونگ رو نداره ولی خب روشنایی خوبی داره کیفیتش هم خیلی خوبه جنس بدنه هم با اینکه پلاستیکه ولی خیلی استحکام داره دلیل ارزونیش هم همین محدودیت های سخت افزاری هست که داره,2,data/main/Asus Google Nexus 7 3G - 32GB.xml,"واقعا تبلت فوق العاده ايست
کار کردن باهاش خيلي لذت بخشه
هرچند کيفيت S AMOLED هاي سامسونگ رو نداره ولي خب روشنايي خوبي داره کيفيتش هم خيلي خوبه
جنس بدنه هم با اينکه پلاستيکه ولي خيلي استحکام داره
دليل ارزونيش هم همين محدوديت هاي سخت افزاري هست که داره"
0,gr-15-1,واقعا دیگه کسایی که از روی تعصب one x رو رد میکردن با مشکلات الکی میتونن باز این گوشی رو رد کنن؟,0,data/main/HTC One X Plus - 64GB.xml,واقعا ديگه کسايي که از روي تعصب one x  رو رد ميکردن با مشکلات الکي ميتونن باز اين گوشي رو رد کنن؟
3717,-,واقعا دیگه کسایی که از روی تعصب one x رو رد میکردن با مشکلات الکی میتونن باز این گوشی رو رد کنن؟,1,data/extra/HTC One X Plus - 64GB.xml,واقعا ديگه کسايي که از روي تعصب one x  رو رد ميکردن با مشکلات الکي ميتونن باز اين گوشي رو رد کنن؟
10391,-,واقعا عالی و بی رقیب در این قیمت,1,data/extra/Asus Google Nexus 7 3G - 32GB.xml,واقعا عالي و بي رقيب در اين قيمت
0,gr-14-1,واقعا عالی و بی رقیب در این قیمت,2,data/main/Asus Google Nexus 7 3G - 32GB.xml,واقعا عالي و بي رقيب در اين قيمت
2,gr-14-3,واقعا ممنون دیجی کالا لطفا همیشه اخبار این گوشی رو دنبال کنین,1,data/main/HTC One X Plus - 64GB.xml,واقعا ممنون ديجي کالا لطفا هميشه اخبار اين گوشي رو دنبال کنين
3716,-,واقعا ممنون دیجی کالا لطفا همیشه اخبار این گوشی رو دنبال کنین,2,data/extra/HTC One X Plus - 64GB.xml,واقعا ممنون ديجي کالا لطفا هميشه اخبار اين گوشي رو دنبال کنين
0,gr-10-1,واقعا که گوشیه بی نقصیه.,1,data/main/HTC One X Plus - 64GB.xml,واقعا که گوشيه بي نقصيه.
3704,-,واقعا که گوشیه بی نقصیه.,2,data/extra/HTC One X Plus - 64GB.xml,واقعا که گوشيه بي نقصيه.
1,gr-6-2,وقتی با اون کار میکنید لبریز از لذت میشید.,1,data/main/Apple Ipod Touch 5th Generation - 64GB.xml,وقتي با اون کار ميکنيد لبريز از لذت ميشيد.
9052,-,وقتی با اون کار میکنید لبریز از لذت میشید.,2,data/extra/Apple Ipod Touch 5th Generation - 64GB.xml,وقتي با اون کار ميکنيد لبريز از لذت ميشيد.
10382,-,وقتی هم بردم گارانتی آواژنگ گفتن که این مشکل وجود داره و باید صبر کنید ببینیم نسخه بعدی Android این مشکل رو حل می کنه یا نه,-2,data/extra/Asus Google Nexus 7 3G - 32GB.xml,وقتي هم بردم گارانتي آواژنگ گفتن که اين مشکل وجود داره و بايد صبر کنيد ببينيم نسخه بعدي Android اين مشکل رو حل مي کنه يا نه
2,gr-6-3,وقتی هم بردم گارانتی آواژنگ گفتن که این مشکل وجود داره و باید صبر کنید ببینیم نسخه بعدی Android این مشکل رو حل می کنه یا نه,0,data/main/Asus Google Nexus 7 3G - 32GB.xml,وقتي هم بردم گارانتي آواژنگ گفتن که اين مشکل وجود داره و بايد صبر کنيد ببينيم نسخه بعدي Android اين مشکل رو حل مي کنه يا نه 
11408,-,ولی درکل این دوربین از همه جهت عالی هستش,1,data/extra/Sony Cyber-Shot DSC-HX10V.xml,ولي درکل اين دوربين از همه جهت عالي هستش
2,gr-10-3,ولی درکل این دوربین از همه جهت عالی هستش,2,data/main/Sony Cyber-Shot DSC-HX10V.xml,ولي درکل اين دوربين از همه جهت عالي هستش
3,gr-7-4,وگرنه اگه f550 رو بگیرین و مدلهای دیگش مقایسه کنین، به تغییرات خیلی زیادی نمیرسین.,-1,data/main/Fujifilm FinePix F660EXR.xml,وگرنه اگه f550 رو بگيرين و مدلهاي ديگش مقايسه کنين،  به تغييرات خيلي زيادي نميرسين.
1601,-,وگرنه اگه f550 رو بگیرین و مدلهای دیگش مقایسه کنین، به تغییرات خیلی زیادی نمیرسین.,0,data/extra/Fujifilm FinePix F660EXR.xml,وگرنه اگه f550 رو بگيرين و مدلهاي ديگش مقايسه کنين،  به تغييرات خيلي زيادي نميرسين.
1,gr-5-2,وگرنه که امکاناتش هم عالیه,0,data/main/Asus PadFone 2 - 16GB.xml,وگرنه که امکاناتش هم عاليه
4364,-,وگرنه که امکاناتش هم عالیه,1,data/extra/Asus PadFone 2 - 16GB.xml,وگرنه که امکاناتش هم عاليه
54,rev-55,پردازنده ای که طبق گفته این کمپانی، دو برابر از پردازنده آیفون 4S سریع‌تر است.,1,data/main/Apple iPhone 5 - 16GB.xml,پردازنده ای که طبق گفته این کمپانی،  دو برابر از پردازنده آیفون 4S سریع‌تر است.
1252,-,پردازنده ای که طبق گفته این کمپانی، دو برابر از پردازنده آیفون 4S سریع‌تر است.,1,data/extra/Apple iPhone 5 - 16GB_Hosseini.xml,پردازنده ای که طبق گفته این کمپانی،  دو برابر از پردازنده آیفون 4S سریع‌تر است.
6779,-,پردازنده ای که طبق گفته این کمپانی، دو برابر از پردازنده آیفون 4S سریع‌تر است.,2,data/extra/Apple iPhone 5 - 64GB.xml,پردازنده ای که طبق گفته این کمپانی، دو برابر از پردازنده آیفون 4S سریع‌تر است.
49,rev-50,پس اگر شما هم به دنبال یک گوشی ویندوزی هستید و نمی‌خواهید هزینه زیادی برای داشتن یکی از آن‌ها مانند لومیا 920 یا HTC Windows Phone 8X انجام دهید، حتما این گوشی را مورد بررسی خود قرار دهید.,0,data/main/Nokia Lumia 620.xml,پس اگر شما هم به دنبال یک گوشی ویندوزی هستید و نمی‌خواهید هزینه زیادی برای داشتن یکی از آن‌ها مانند لومیا 920 یا HTC Windows Phone 8X انجام دهید، حتما این گوشی را مورد بررسی خود قرار دهید.
1480,-,پس اگر شما هم به دنبال یک گوشی ویندوزی هستید و نمی‌خواهید هزینه زیادی برای داشتن یکی از آن‌ها مانند لومیا 920 یا HTC Windows Phone 8X انجام دهید، حتما این گوشی را مورد بررسی خود قرار دهید.,0,data/extra/Nokia Lumia 620_Hosseini.xml,پس اگر شما هم به دنبال یک گوشی ویندوزی هستید و نمی‌خواهید هزینه زیادی برای داشتن یکی از آن‌ها مانند لومیا 920 یا HTC Windows Phone 8X انجام دهید، حتما این گوشی را مورد بررسی خود قرار دهید.
2225,-,پس اگر شما هم به دنبال یک گوشی ویندوزی هستید و نمی‌خواهید هزینه زیادی برای داشتن یکی از آن‌ها مانند لومیا 920 یا HTC Windows Phone 8X انجام دهید، حتما این گوشی را مورد بررسی خود قرار دهید.,1,data/extra/Nokia Lumia 620.xml,پس اگر شما هم به دنبال یک گوشی ویندوزی هستید و نمی‌خواهید هزینه زیادی برای داشتن یکی از آن‌ها مانند لومیا 920 یا HTC Windows Phone 8X انجام دهید،  حتما این گوشی را مورد بررسی خود قرار دهید.
49,rev-50,پس در کل می‌توان گفت با اینکه از نظر اندازه صفحه نمایش، این گوشی به رقبای خود نمی‌رسد، اما از نظر کیفیت هیچ چیزی از آن‌ها کمتر ندارد و با دیدن کیفیت تصاویر در آن، مسحور آن خواهید شد.,1,data/main/Apple iPhone 5 - 16GB.xml,پس در کل می‌توان گفت با اینکه از نظر اندازه صفحه نمایش،  این گوشی به رقبای خود نمی‌رسد،  اما از نظر کیفیت هیچ چیزی از آن‌ها کمتر ندارد و با دیدن کیفیت تصاویر در آن،  مسحور آن خواهید شد.
1247,-,پس در کل می‌توان گفت با اینکه از نظر اندازه صفحه نمایش، این گوشی به رقبای خود نمی‌رسد، اما از نظر کیفیت هیچ چیزی از آن‌ها کمتر ندارد و با دیدن کیفیت تصاویر در آن، مسحور آن خواهید شد.,1,data/extra/Apple iPhone 5 - 16GB_Hosseini.xml,پس در کل می‌توان گفت با اینکه از نظر اندازه صفحه نمایش،  این گوشی به رقبای خود نمی‌رسد،  اما از نظر کیفیت هیچ چیزی از آن‌ها کمتر ندارد و با دیدن کیفیت تصاویر در آن،  مسحور آن خواهید شد.
6774,-,پس در کل می‌توان گفت با اینکه از نظر اندازه صفحه نمایش، این گوشی به رقبای خود نمی‌رسد، اما از نظر کیفیت هیچ چیزی از آن‌ها کمتر ندارد و با دیدن کیفیت تصاویر در آن، مسحور آن خواهید شد.,2,data/extra/Apple iPhone 5 - 64GB.xml,پس در کل می‌توان گفت با اینکه از نظر اندازه صفحه نمایش، این گوشی به رقبای خود نمی‌رسد، اما از نظر کیفیت هیچ چیزی از آن‌ها کمتر ندارد و با دیدن کیفیت تصاویر در آن، مسحور آن خواهید شد.
6132,-,پلاستیکی بودن جنس بدنه و کیفیت پایین صفحه نمایش برای من قابل چشم پوشی نیست هر قدر هم که ارزون باشه تاثیری در نظر من نداره .,-2,data/extra/Fujitsu Stylistic M532.xml,پلاستيکي بودن جنس بدنه و کيفيت پايين صفحه نمايش براي من قابل چشم پوشي نيست هر قدر هم که ارزون باشه تاثيري در نظر من نداره .
1,gr-6-2,پلاستیکی بودن جنس بدنه و کیفیت پایین صفحه نمایش برای من قابل چشم پوشی نیست هر قدر هم که ارزون باشه تاثیری در نظر من نداره .,-1,data/main/Fujitsu Stylistic M532.xml,پلاستيکي بودن جنس بدنه و کيفيت پايين صفحه نمايش براي من قابل چشم پوشي نيست هر قدر هم که ارزون باشه تاثيري در نظر من نداره .
7,gr-1-8,پول یک گوشی موبایل در حد معمولیه!,0,data/main/Sony Cyber-Shot DSC-HX10V.xml,پول يک گوشي موبايل در حد معموليه!
11383,-,پول یک گوشی موبایل در حد معمولیه!,1,data/extra/Sony Cyber-Shot DSC-HX10V.xml,پول يک گوشي موبايل در حد معموليه!
89,rev-90,پیشرفت بعدی iOS 6 در مورد برنامه Siri است که با معرفی در iPhone 4S شگفتی همگان را برانگیخت و حالا با بهبود آن، کاربرد های بیشتری نیز پیدا نموده است.,1,data/main/Apple iPhone 5 - 16GB.xml,پیشرفت بعدی iOS 6 در مورد برنامه Siri است که با معرفی در iPhone 4S شگفتی همگان را برانگیخت و حالا با بهبود آن،  کاربرد های بیشتری نیز پیدا نموده است.
3121,-,پیشرفت بعدی iOS 6 در مورد برنامه Siri است که با معرفی در iPhone 4S شگفتی همگان را برانگیخت و حالا با بهبود آن، کاربرد های بیشتری نیز پیدا نموده است.,2,data/extra/Apple iPad mini WiFi-16GB.xml,پیشرفت بعدی iOS 6 در مورد برنامه Siri است که با معرفی در iPhone 4S شگفتی همگان را برانگیخت و حالا با بهبود آن، کاربرد های بیشتری نیز پیدا نموده است.
3128,-,چرا که تنها چند روز پس از ورود این گوشی به بازار، سیل انتقادات کاربران در مورد مشکلات عدیده برنامه Maps به سوی اپل روانه شده است.,-2,data/extra/Apple iPad mini WiFi-16GB.xml,چرا که تنها چند روز پس از ورود این گوشی به بازار، سیل انتقادات کاربران در مورد مشکلات عدیده برنامه Maps به سوی اپل روانه شده است.
96,rev-97,چرا که تنها چند روز پس از ورود این گوشی به بازار، سیل انتقادات کاربران در مورد مشکلات عدیده برنامه Maps به سوی اپل روانه شده است.,0,data/main/Apple iPhone 5 - 16GB.xml,چرا که تنها چند روز پس از ورود این گوشی به بازار،  سیل انتقادات کاربران در مورد مشکلات عدیده برنامه Maps به سوی اپل روانه شده است.
0,gr-13-1,کمبود رم توی اس 3 واقعا آزار دهنده نیست,0,data/main/Samsung Galaxy S III I9305 - 16GB.xml,"کمبود رم توي اس 3 واقعاً آزار دهنده نيست
"
8232,-,کمبود رم توی اس 3 واقعا آزار دهنده نیست,1,data/extra/Samsung Galaxy S III I9305 - 16GB.xml,کمبود رم توي اس 3 واقعا آزار دهنده نيست
34,rev-35,کمپانی اپل همواره وسواس زیادی در مورد کیفیت محصولات خود به خرج می‌دهد، این بار نیز با همان وسواس و ظرافت گوشی جدید خود را طراحی و تولید نموده است که آن را از محصولات دیگر موجود در بازار متمایز می‌نماید.,1,data/main/Apple iPhone 5 - 16GB.xml,کمپانی اپل همواره وسواس زیادی در مورد کیفیت محصولات خود به خرج می‌دهد،  این بار نیز با همان وسواس و ظرافت گوشی جدید خود را طراحی و تولید نموده است که آن را از محصولات دیگر موجود در بازار متمایز می‌نماید.
1232,-,کمپانی اپل همواره وسواس زیادی در مورد کیفیت محصولات خود به خرج می‌دهد، این بار نیز با همان وسواس و ظرافت گوشی جدید خود را طراحی و تولید نموده است که آن را از محصولات دیگر موجود در بازار متمایز می‌نماید.,1,data/extra/Apple iPhone 5 - 16GB_Hosseini.xml,کمپانی اپل همواره وسواس زیادی در مورد کیفیت محصولات خود به خرج می‌دهد،  این بار نیز با همان وسواس و ظرافت گوشی جدید خود را طراحی و تولید نموده است که آن را از محصولات دیگر موجود در بازار متمایز می‌نماید.
6759,-,کمپانی اپل همواره وسواس زیادی در مورد کیفیت محصولات خود به خرج می‌دهد، این بار نیز با همان وسواس و ظرافت گوشی جدید خود را طراحی و تولید نموده است که آن را از محصولات دیگر موجود در بازار متمایز می‌نماید.,2,data/extra/Apple iPhone 5 - 64GB.xml,کمپانی اپل همواره وسواس زیادی در مورد کیفیت محصولات خود به خرج می‌دهد، این بار نیز با همان وسواس و ظرافت گوشی جدید خود را طراحی و تولید نموده است که آن را از محصولات دیگر موجود در بازار متمایز می‌نماید.
2949,-,کیفیت بلندگوها بسیار شفاف است و حتی صدای بیس تولید شده نیز کاملا رضایت بخش است و به راحتی می‌توانند جوابگوی نیاز اکثر کاربران باشد.,1,data/extra/Apple MacBook Pro With Retina Display-B.xml,کیفیت بلندگوها بسیار شفاف است و حتی صدای بیس تولید شده نیز کاملاً رضایت بخش است و به راحتی می‌توانند جوابگوی نیاز اکثر کاربران باشد.
34,rev-35,کیفیت بلندگوها بسیار شفاف است و حتی صدای بیس تولید شده نیز کاملا رضایت بخش است و به راحتی می‌توانند جوابگوی نیاز اکثر کاربران باشد.,2,data/main/Apple MacBook Pro With Retina Display-B.xml,کیفیت بلندگوها بسیار شفاف است و حتی صدای بیس تولید شده نیز کاملا رضایت بخش است و به راحتی می‌توانند جوابگوی نیاز اکثر کاربران باشد.
13272,-,کیفیت بلندگوها بسیار شفاف است و حتی صدای بیس تولید شده نیز کاملا رضایت بخش است و به راحتی می‌توانند جوابگوی نیاز اکثر کاربران باشد.,2,data/extra/Apple MacBook Pro With Retina Display-B_Hosseini.xml,کیفیت بلندگوها بسیار شفاف است و حتی صدای بیس تولید شده نیز کاملا رضایت بخش است و به راحتی می‌توانند جوابگوی نیاز اکثر کاربران باشد.
11331,-,گارانتی هماهنگ عالیه,1,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml,گارانتي هماهنگ عاليه
0,gr-17-1,گارانتی هماهنگ عالیه,2,data/main/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml,گارانتي هماهنگ عاليه
0,gr-14-1,گوشی HTC J دیگه همه رو حیرت زده کرد.,1,data/main/HTC One X Plus - 64GB.xml,گوشي HTC J ديگه همه رو حيرت زده کرد.
3714,-,گوشی HTC J دیگه همه رو حیرت زده کرد.,2,data/extra/HTC One X Plus - 64GB.xml,گوشي HTC J ديگه همه رو حيرت زده کرد.
2163,-,گوشی فوق العاده ایه با توجه به قیمت جهانی.,1,data/extra/Nokia Lumia 620.xml,گوشي فوق العاده ايه   با توجه به قيمت جهاني.
0,gr-7-1,گوشی فوق العاده ایه با توجه به قیمت جهانی.,2,data/main/Nokia Lumia 620.xml,گوشي فوق العاده ايه با توجه به قيمت جهاني.
0,gr-11-1,گوشیه خیلی خوبیه و یه غول اندرویدی محسوب میشه و افزایش رم هم به کاربری و امکانانش افزوده ولی کیفیت ساخت بدنه گوشی حس خوبی به ادم نمیده,0,data/main/Samsung Galaxy S III I9305 - 16GB.xml,گوشيه خيلي خوبيه و يه غول اندرويدي محسوب ميشه و افزايش رم هم به کاربري و امکانانش افزوده ولي کيفيت ساخت بدنه گوشي حس خوبي به ادم نميده
8229,-,گوشیه خیلی خوبیه و یه غول اندرویدی محسوب میشه و افزایش رم هم به کاربری و امکانانش افزوده ولی کیفیت ساخت بدنه گوشی حس خوبی به ادم نمیده,1,data/extra/Samsung Galaxy S III I9305 - 16GB.xml,گوشيه خيلي خوبيه و يه غول اندرويدي محسوب ميشه و افزايش رم هم به کاربري و امکانانش افزوده ولي کيفيت ساخت بدنه گوشي حس خوبي به ادم نميده
11409,-,یه فرق دیگه با hx30 و hx20 داره که لرزش گیر دستش دو جهتست ولی برای اونا سه جهتست ولی واقعا دوربین بسیار خوبیه.,1,data/extra/Sony Cyber-Shot DSC-HX10V.xml,يه فرق ديگه با hx30 و hx20 داره که لرزش گير دستش دو جهتست ولي براي اونا سه جهتست ولي واقعا دوربين بسيار خوبيه.
0,gr-11-1,یه فرق دیگه با hx30 و hx20 داره که لرزش گیر دستش دو جهتست ولی برای اونا سه جهتست ولی واقعا دوربین بسیار خوبیه.,2,data/main/Sony Cyber-Shot DSC-HX10V.xml,يه فرق ديگه با hx30 و hx20 داره که لرزش گير دستش دو جهتست ولي براي اونا سه جهتست ولي واقعا دوربين بسيار خوبيه.
6145,-,یه مسئله دیگه ای هم که منو در مورد این دستگاه آزار میده همون رزولوشن پائین نمایش اونه که واقعا قابل حس هست .,-2,data/extra/Fujitsu Stylistic M532.xml,يه مسئله ديگه اي هم که منو در مورد اين دستگاه آزار ميده همون رزولوشن پائين نمايش اونه که واقعا قابل حس هست .
3,gr-11-4,یه مسئله دیگه ای هم که منو در مورد این دستگاه آزار میده همون رزولوشن پائین نمایش اونه که واقعا قابل حس هست .,-1,data/main/Fujitsu Stylistic M532.xml,يه مسئله ديگه اي هم که منو در مورد اين دستگاه آزار ميده همون رزولوشن پائين نمايش اونه که واقعا قابل حس هست .
57,rev-58,یکی از سایت‌های بسیار معتبر در این زمینه، سایت Anandtech است که فقط به تحلیل محصولات برتر بازار می‌پردازد.,0,data/main/Apple iPhone 5 - 16GB.xml,یکی از سایت‌های بسیار معتبر در این زمینه،  سایت Anandtech است که فقط به تحلیل محصولات برتر بازار می‌پردازد.
