dataset_index,text,actual_label,predicted_label,actual_label_name,predicted_label_name,is_correct,label_difference,label_distance,character_count,word_count,error_severity,error_direction
11885,بر روی نمایشگر این گوشی یک سطح شیشه‌ای ضد خش قرار گرفته است تا در حمل و نقل‌های روزانه دچار خراش نشود.,1,1,positive,positive,True,0,0,102,22,correct,correct
1735,دوربینش بی نقصه .,1,2,positive,very_positive,False,1,1,17,4,adjacent_class_error,predicted_more_positive
5691,ویدئو .,0,0,neutral,neutral,True,0,0,7,2,correct,correct
8125,به نظرم 3 تا مشکل داره: 1- دوربینش فلش نداره.,-1,-1,negative,negative,True,0,0,45,10,correct,correct
3460,از سوی دیگر سرعت اسکن در این دستگاه برای هر صفحه در حدود 15 ثانیه می‌باشد و ویژگی بارز دیگر اسکنر این دستگاه، امکان اسکن خودکار دو رو است.,0,1,neutral,positive,False,1,1,138,29,adjacent_class_error,predicted_more_positive
1730,میشه گفت دیگه هیچ نقصی برای این گوشی وجود نداره.,1,2,positive,very_positive,False,1,1,48,10,adjacent_class_error,predicted_more_positive
8655,گوشی خوبی است.,1,1,positive,positive,True,0,0,14,3,correct,correct
4701,لذت تماشای فیلم های HD رو از دست ندید7- دوربین ری خیلی با کیفیت هست هم تو عکس و هم تو فیلم از وایلد فایر بالاتره ولی تنظیمات منوی دوربین وایلد فایر کاملتر هست8- کیفیت و بلندی صدای بلند گو های ری بالا تر هست9- ری واقعا گوشی خوبی هست، هم خوش دسته و هم خوش استیل (البته طلایی رو گرفتم) باریک و سبک که به راحتی تو جیب پیراهن جا میشه10 - نسخه اندروید 2.3.4 داره که خیلی عالیه و تغییرات جالبی نسبت به 2.3.3 و 2.2.1 کرده11- پردازنده قوی داره و بازی های HD رو به خوبی اجرا میکنه.,1,1,positive,positive,True,0,0,471,101,correct,correct
4906,کی راست میگه؟,0,0,neutral,neutral,True,0,0,13,3,correct,correct
8180,شاید بتوان واقعا بزرگترین بهبود را در همین لنز مشاهده کرد چرا که تاثیر مستقیمی بر کیفیت عکس ها دارند و خود گوپرو هم مانور تبلیغاتی زیادی بر روی آن داده است.,2,1,very_positive,positive,False,-1,1,156,32,adjacent_class_error,predicted_more_negative
1648,به هر حال اگر به بدنه iPhone 4S که تقریبا ضد خش بود عادت کرده باشید، ممکن است مدل جدید کمپانی اپل برایتان چندان رضایت بخش نباشد.,-1,-1,negative,negative,True,0,0,128,27,correct,correct
7440,هرچند که لامپ LED دیگر به زمان گرم شدن احتیاج ندارد و خیلی زود روشن و آماده می‌شود، با این حال برای اسکن یک عکس 6X4 در رزولوشن 300ppi حدود 19 تا 25 ثانیه زمان لازم است.,-1,0,negative,neutral,False,1,1,168,37,adjacent_class_error,predicted_more_positive
12340,دوربین خود همه‌ی تنظیمات را برای گرفتن بهترین و با کیفیت ترین عکس انجام می‌دهد.,1,2,positive,very_positive,False,1,1,79,15,adjacent_class_error,predicted_more_positive
3122,محیط نرم افزاری به لطف پردازنده بسیار قدرتمند دو هسته ای و حافظه RAM بالا، بسیار روان است و می‌توانیم بگوییم که به جز حالتی که از تصویر پس زمینه متحرک استفاده کردیم، تقریبا هیچ‌گونه کاهش سرعتی هنگام کار کردن با این تبلت مشاهده نکردیم.,2,2,very_positive,very_positive,True,0,0,234,45,correct,correct
9873,فقط تنها عیبش گران تمام شدن دسترسی به برنامه هاش است.,-1,0,negative,neutral,False,1,1,53,11,adjacent_class_error,predicted_more_positive
2921,باتری پس از باتری قدرتمند Transformer Prime، انتظار بسیار زیادی از باتری TF700 داشتیم.,0,2,neutral,very_positive,False,2,2,86,14,distant_class_error,predicted_more_positive
9915,عاقلانه هم این بوده که طراحان اپل اشتباه iPhone 4 را بر روی 4s تکرار نکنند و ما هم فکر می‌کنیم که این مورد کاملا حل شده باشد.,2,1,very_positive,positive,False,-1,1,125,28,adjacent_class_error,predicted_more_negative
1424,پس بهتره ایرادات این مدل رو هم مرور کنیم:1-هیچ توجه کردین این لپ تاپ CD و DVD درایو نداره !,-1,0,negative,neutral,False,1,1,91,20,adjacent_class_error,predicted_more_positive
4593,اگه دنیا به عقب برگرده و بگن دوباره گوشیتو انتخاب کن تو این رده قیمت همین گوشی اولینه!,0,0,neutral,neutral,True,0,0,86,18,correct,correct
10817,در جواب به آقای خانجانی باید بگم که زوم اپتیکال هنگام فیلمبرداری داره؛ ولی در حالت پیشفرض روی زوم دیجیتاله.,0,0,neutral,neutral,True,0,0,107,20,correct,correct
4680,امکان گروه بندی اعضای دفتر تلفن وجود نداره.,-1,0,negative,neutral,False,1,1,43,8,adjacent_class_error,predicted_more_positive
346,در یک جمع بندی سریع، می‌توان گفت که کیفیت بلندگوی های G580 در مقایسه با نوت‌بوک های هم رده، کمی بهتر است ولی با این وجود، طرفداران دنیای موسیقی و کسانی که علاقه‌مند به تماشای فیلم با نوت‌بوک خود هستند، بهتر است که از بلندگوهای خارجی و یا هدفون استفاده کنند.,0,-1,neutral,negative,False,-1,1,257,51,adjacent_class_error,predicted_more_negative
12755,با توجه به کار گیری سیستم عامل Android 2.3 و واسط کاربری Timescape سونی اریکسون، اینترفیس Xperia Pro بسیار شبیه به اینترفیس Xperia Neo و Xperia Play می‌باشد.,0,0,neutral,neutral,True,0,0,157,28,correct,correct
6174,عملکرد خیلی بیصدا و استفاده از فن قدرتمند که تا پنج ساعت بازی مداوم هیچ مشکلی بوجود نمیاد.,2,2,very_positive,very_positive,True,0,0,90,18,correct,correct
2398,در سمت چپ گوشی هیچ کلیدی وجود نداشته و نهایتا در بالای آن، خروجی صوتی 3.5 میلی‌متری و شیار میکرو سیم کارت قرار گرفته‌اند.,0,0,neutral,neutral,True,0,0,121,24,correct,correct
7421,عالی و بی نظیره.,2,2,very_positive,very_positive,True,0,0,16,4,correct,correct
8515,کیفیت عکس‌ها کاملا ابتدایی است.,-1,2,negative,very_positive,False,3,3,31,5,distant_class_error,predicted_more_positive
4229,به نظر میرسه باتری نسبتا خوبی داشته باشه.,1,1,positive,positive,True,0,0,41,8,correct,correct
6823,هستش.,0,0,neutral,neutral,True,0,0,5,1,correct,correct
9331,این در حالیست که دوربینی چون SX40 HS توانایی زوم 35 برابر را دارد.,0,0,neutral,neutral,True,0,0,66,14,correct,correct
5966,به هر صورت فاصله‌ی کانونی معادل 25 میلی متر باعث شده است که این دوربین یکی از وایدترین لنزها را در بین دوربین‌های غیر DSLR داشته باشد.,1,0,positive,neutral,False,-1,1,134,27,adjacent_class_error,predicted_more_negative
12899,با این قیمت تو این اوضاع انتخاب خوبیه!,1,1,positive,positive,True,0,0,38,8,correct,correct
5803,سلام بچه ها آندروید 4.1.2 جیلی بین نسخه نهایی برای این گوشی اومده که می تونید دانلود کنید  در نسخه جیلی بین همه این مشکلات برطرف شده یعنی عالی شده.,2,0,very_positive,neutral,False,-2,2,147,30,distant_class_error,predicted_more_negative
2581,من خودم سایت شخصی دارم و فروشنده محصول در اینترنت هستم ولی جدا خرید از دیجی کالا لذت بخش است.,1,1,positive,positive,True,0,0,93,20,correct,correct
1160,ضد ضربه و ضد آب با طراحی بی نظیر شیار کابل روی کاورش واقعا کارآمده.,2,2,very_positive,very_positive,True,0,0,67,15,correct,correct
1696,بنابراین به صورت کلی سعی می‌کنیم به تغییرات اصلی آن اشاره نماییم.,0,0,neutral,neutral,True,0,0,65,12,correct,correct
5605,این دقیقا همان مقداریست که از دوربین یک گوشی با پردازنده‌ی تک هسته ای انتظار داریم.,0,0,neutral,neutral,True,0,0,83,16,correct,correct
2068,) 4.قیمت کمتر (برای رقابت با سایرین) اما با این حال گوشی فوق العاده ای هستش.,2,2,very_positive,very_positive,True,0,0,76,16,correct,correct
8048,کیفیت عکس‌های SX40 HS بالاتر است و در عوض دوربین پاناسونیک عملکردی سریع‌تر، نمایشگری بزرگتر و با کیفیت‌تر، توانایی عکاسی در فرمت RAW و کنترل کامل نوردهی در هنگام فیلم‌برداری را ارایه می‌کند.,0,1,neutral,positive,False,1,1,190,33,adjacent_class_error,predicted_more_positive
7021,Single Core اینتل تونست از دو هسته ای ها جلو بزنه.,1,0,positive,neutral,False,-1,1,50,11,adjacent_class_error,predicted_more_negative
1599,دوربین جلویی که صرفا جهت مکالمات تصویری تعبیه شده و چندان مناسب عکاسی نمی‌باشد.,-1,-1,negative,negative,True,0,0,79,14,correct,correct
3588,در بالا-سمت چپ کیبورد و در کنار بلندگوی لپ‌تاپ، کلید پاور دستگاه قرار دارد.,0,0,neutral,neutral,True,0,0,75,14,correct,correct
7516,من 2 هفته پیش از دیجی خریدم و به نظرم عالیه .,2,2,very_positive,very_positive,True,0,0,45,12,correct,correct
4214,من این گوشی رو یک هفته است گرفتم محشره صفحه بزرگ با کیفیت  سی پی یو قوی  بدون هنگ و گیر - کاملا روان فقط صداش کمه و بقیه امکاناتش عالیه نسخه اندرویدشم 4.1.1 و .,0,2,neutral,very_positive,False,2,2,160,36,distant_class_error,predicted_more_positive
